ip,date_time,request,step,session,user_id
msnbot.msn.com,23/Apr/2005:03:36:25,/eaglefarm/contact/,2,208,208
msnbot.msn.com,23/Apr/2005:06:01:06,/eaglefarm/contact/,2,212,212
cpe-203-45-149-96.ql,23/Apr/2005:08:31:58,/eaglefarm/contact/,7,216,216
210-0-71-141.nexnet.,23/Apr/2005:13:00:23,/eaglefarm/contact/,10,222,222
msnbot.msn.com,24/Apr/2005:04:19:56,/eaglefarm/contact/,3,234,234
209.167.50.22,24/Apr/2005:15:07:27,/eaglefarm/contact/,24,245,245
msnbot.msn.com,25/Apr/2005:06:14:25,/eaglefarm/contact/,5,259,259
msnbot.msn.com,26/Apr/2005:07:33:44,/eaglefarm/contact/,3,291,291
cpe-60-231-80-137.ql,27/Apr/2005:16:14:57,/eaglefarm/contact/,9,370,370
msnbot.msn.com,28/Apr/2005:10:02:28,/eaglefarm/contact/,5,395,395
msnbot.msn.com,29/Apr/2005:11:11:01,/eaglefarm/contact/,3,471,471
lj2177.inktomisearch,30/Apr/2005:09:22:49,/eaglefarm/contact/,2,525,525
msnbot.msn.com,30/Apr/2005:12:59:09,/eaglefarm/contact/,5,530,530
202-172-126-30.cpe.q,30/Apr/2005:16:05:28,/eaglefarm/contact/,10,534,534
crawl23-public.alexa,02/May/2005:02:40:08,/eaglefarm/contact/,2,575,575
220-253-93-132.qld.n,02/May/2005:13:28:53,/eaglefarm/contact/,8,577,577
msnbot.msn.com,02/May/2005:17:51:20,/eaglefarm/contact/,3,584,584
mailef.switch.aust.c,03/May/2005:11:18:05,/eaglefarm/contact/,6,599,599
crawl-66-249-66-102.,04/May/2005:07:16:47,/eaglefarm/contact/,3,616,616
crawl-66-249-66-102.,04/May/2005:07:16:48,/eaglefarm/contact/,5,616,616
msnbot.msn.com,04/May/2005:21:17:05,/eaglefarm/contact/,1,658,658
8-9745.san2.attens.n,04/May/2005:23:03:28,/eaglefarm/contact/,27,662,662
client-200.106.108.1,05/May/2005:08:45:30,/eaglefarm/contact/,7,671,671
client-200.106.108.1,05/May/2005:08:58:55,/eaglefarm/contact/,4,674,674
smtp.virginblue.com.,05/May/2005:15:56:13,/eaglefarm/contact/,2,698,698
dc-192-85.bpb.bigpon,05/May/2005:16:10:34,/eaglefarm/contact/,10,699,699
dc-196-101.bpb.bigpo,05/May/2005:16:56:44,/eaglefarm/contact/,2,703,703
bri-pow-pr3.tpgi.com,06/May/2005:13:06:40,/eaglefarm/contact/,16,740,740
myeah0.connect.com.a,06/May/2005:13:28:31,/eaglefarm/contact/,1,754,754
dc-194-162.bpb.bigpo,06/May/2005:14:03:51,/eaglefarm/contact/,2,757,757
smtp.virginblue.com.,06/May/2005:17:41:23,/eaglefarm/contact/,6,776,776
cpe-203-45-253-10.ql,07/May/2005:11:15:39,/eaglefarm/contact/,10,806,806
egspd42466.ask.com,07/May/2005:11:42:46,/eaglefarm/contact/,2,807,807
cpe-203-45-253-10.ql,07/May/2005:12:23:07,/eaglefarm/contact/,3,812,812
lj2177.inktomisearch,07/May/2005:22:15:07,/eaglefarm/contact/,2,829,829
107.a.004.brs.iprimu,08/May/2005:00:17:44,/eaglefarm/contact/,18,836,836
msnbot.msn.com,08/May/2005:12:53:08,/eaglefarm/contact/,3,848,848
203.94.198.143,08/May/2005:22:03:31,/eaglefarm/contact/,4,862,862
msnbot.msn.com,09/May/2005:14:17:27,/eaglefarm/contact/,1,890,890
surtek.lnk.telstra.n,10/May/2005:13:42:12,/eaglefarm/contact/,9,927,927
proxy2-mercury.net.q,10/May/2005:13:51:46,/eaglefarm/contact/,4,928,928
msnbot.msn.com,10/May/2005:16:19:38,/eaglefarm/contact/,3,942,942
203-173-23-22.dyn.ii,10/May/2005:21:41:40,/eaglefarm/contact/,8,956,956
proxy1.library.uq.ed,11/May/2005:17:49:28,/eaglefarm/contact/,7,981,981
msnbot.msn.com,11/May/2005:20:05:14,/eaglefarm/contact/,2,991,991
dsl-220-235-70-98.ql,11/May/2005:21:40:19,/eaglefarm/contact/,8,993,993
cpe-203-45-149-96.ql,12/May/2005:10:32:21,/eaglefarm/contact/,7,1016,1016
cpe-203-45-149-96.ql,12/May/2005:15:29:45,/eaglefarm/contact/,5,1026,1026
msnbot.msn.com,12/May/2005:23:29:17,/eaglefarm/contact/,6,1037,1037
msnbot.msn.com,14/May/2005:00:38:09,/eaglefarm/contact/,2,1086,1086
lj2177.inktomisearch,15/May/2005:10:15:14,/eaglefarm/contact/,2,1145,1145
msnbot.msn.com,15/May/2005:11:38:00,/eaglefarm/contact/,1,1156,1156
msnbot.msn.com,16/May/2005:13:29:31,/eaglefarm/contact/,2,1208,1208
cpe-147-10-92-80.qld,16/May/2005:15:04:13,/eaglefarm/contact/,13,1226,1226
203.84.69.21.in-addr,16/May/2005:19:42:28,/eaglefarm/contact/,14,1239,1239
c220-237-78-13.kelvn,16/May/2005:22:50:46,/eaglefarm/contact/,11,1245,1245
cpe-138-217-99-38.vi,17/May/2005:07:35:24,/eaglefarm/contact/,1,1249,1249
cpe-138-217-99-38.vi,17/May/2005:07:35:24,/eaglefarm/contact/,2,1249,1249
cpe-61-9-215-107.qld,17/May/2005:11:35:44,/eaglefarm/contact/,11,1259,1259
msnbot.msn.com,17/May/2005:14:09:31,/eaglefarm/contact/,6,1267,1267
c220-237-78-13.kelvn,17/May/2005:16:52:41,/eaglefarm/contact/,4,1275,1275
msnbot.msn.com,18/May/2005:18:17:27,/eaglefarm/contact/,1,1323,1323
msnbot.msn.com,18/May/2005:21:13:32,/eaglefarm/contact/,1,1328,1328
dsl-202-173-188-99.q,19/May/2005:21:37:51,/eaglefarm/contact/,14,1388,1388
220-244-147-226-qld.,19/May/2005:22:19:10,/eaglefarm/contact/,8,1389,1389
msnbot.msn.com,19/May/2005:23:37:09,/eaglefarm/contact/,2,1393,1393
visp.inabox.net,20/May/2005:16:50:19,/eaglefarm/contact/,20,1424,1424
msnbot.msn.com,21/May/2005:01:21:08,/eaglefarm/contact/,4,1438,1438
cpe-61-9-215-107.qld,21/May/2005:11:58:17,/eaglefarm/contact/,7,1457,1457
msnbot.msn.com,22/May/2005:03:48:12,/eaglefarm/contact/,5,1481,1481
lj2177.inktomisearch,22/May/2005:23:09:15,/eaglefarm/contact/,2,1527,1527
msnbot.msn.com,23/May/2005:07:37:47,/eaglefarm/contact/,3,1542,1542
c220-237-94-169.ipsw,23/May/2005:20:30:12,/eaglefarm/contact/,24,1572,1572
cpe-25-232.dsl.onthe,24/May/2005:11:05:54,/eaglefarm/contact/,4,1615,1615
msnbot.msn.com,24/May/2005:13:09:21,/eaglefarm/contact/,5,1618,1618
msnbot.msn.com,24/May/2005:15:23:42,/eaglefarm/contact/,3,1622,1622
msnbot.msn.com,24/May/2005:15:34:25,/eaglefarm/contact/,5,1622,1622
msnbot.msn.com,24/May/2005:15:35:46,/eaglefarm/contact/,6,1622,1622
c210-49-128-19.fitzg,24/May/2005:19:44:12,/eaglefarm/contact/,14,1629,1629
ppp30-115.lns1.syd2.,25/May/2005:14:58:07,/eaglefarm/contact/,2,1690,1690
msnbot.msn.com,25/May/2005:23:39:11,/eaglefarm/contact/,5,1707,1707
egspd42466.ask.com,26/May/2005:10:25:51,/eaglefarm/contact/,3,1742,1742
cpe-203-51-16-137.ns,26/May/2005:10:56:05,/eaglefarm/contact/,4,1745,1745
msnbot.msn.com,27/May/2005:05:33:49,/eaglefarm/contact/,3,1793,1793
msnbot.msn.com,28/May/2005:16:32:40,/eaglefarm/contact/,5,1833,1833
msnbot.msn.com,28/May/2005:18:01:29,/eaglefarm/contact/,2,1836,1836
cr1.sensis.com.au,29/May/2005:05:28:40,/eaglefarm/contact/,20,1878,1878
cpe-2032086981.bal.n,20/Apr/2005:11:49:59,/eaglefarm/default.htm,1,101,101
210-0-71-149.nexnet.,21/Apr/2005:15:07:14,/eaglefarm/default.htm,3,135,135
210-0-71-149.nexnet.,21/Apr/2005:15:09:34,/eaglefarm/default.htm,13,135,135
cust0119.qld01.datac,21/Apr/2005:21:43:20,/eaglefarm/default.htm,7,148,148
203-206-18-174.dyn.i,22/Apr/2005:08:08:09,/eaglefarm/default.htm,1,164,164
crawl-66-249-66-137.,22/Apr/2005:08:08:11,/eaglefarm/default.htm,1,165,165
crawl-66-249-66-137.,22/Apr/2005:08:08:11,/eaglefarm/default.htm,2,165,165
210-0-71-145.nexnet.,22/Apr/2005:11:23:44,/eaglefarm/default.htm,13,177,177
c210-49-70-237.ipswc,22/Apr/2005:19:31:22,/eaglefarm/default.htm,9,193,193
syd_ca01,24/Apr/2005:20:57:03,/eaglefarm/default.htm,1,254,254
61.88.211.150,26/Apr/2005:15:57:38,/eaglefarm/default.htm,1,306,306
cpe-203-45-204-113.q,26/Apr/2005:20:20:34,/eaglefarm/default.htm,1,313,313
cpe-147-10-80-62.qld,27/Apr/2005:06:40:49,/eaglefarm/default.htm,13,338,338
cpe-60-231-80-137.ql,27/Apr/2005:16:14:24,/eaglefarm/default.htm,1,370,370
abyss.brisbane.qld.g,29/Apr/2005:11:32:50,/eaglefarm/default.htm,7,474,474
globali.dsl.onthenet,29/Apr/2005:15:49:21,/eaglefarm/default.htm,1,488,488
deaax2-012.dialup.op,29/Apr/2005:17:15:33,/eaglefarm/default.htm,1,499,499
65.57.245.11,30/Apr/2005:05:41:14,/eaglefarm/default.htm,2,520,520
cpe-144-131-208-80.q,30/Apr/2005:16:10:33,/eaglefarm/default.htm,9,535,535
203.110.148.187,03/May/2005:11:15:27,/eaglefarm/default.htm,3,598,598
proxy2.alwaysonline.,03/May/2005:21:12:49,/eaglefarm/default.htm,1,611,611
client-200.106.108.1,05/May/2005:08:41:03,/eaglefarm/default.htm,3,671,671
client-200.106.108.1,05/May/2005:08:59:01,/eaglefarm/default.htm,6,674,674
myponga0.connect.com,06/May/2005:13:28:19,/eaglefarm/default.htm,1,751,751
cpe-203-45-253-10.ql,07/May/2005:11:15:50,/eaglefarm/default.htm,11,806,806
cpe-203-45-253-10.ql,07/May/2005:12:08:13,/eaglefarm/default.htm,1,809,809
cpe-203-45-253-10.ql,07/May/2005:12:40:55,/eaglefarm/default.htm,7,812,812
cpe-203-45-253-10.ql,09/May/2005:00:29:31,/eaglefarm/default.htm,1,865,865
visp.inabox.net,10/May/2005:09:23:08,/eaglefarm/default.htm,3,912,912
ppp100-240.lns1.bne1,10/May/2005:09:29:33,/eaglefarm/default.htm,1,913,913
eth583.qld.adsl.inte,10/May/2005:10:26:27,/eaglefarm/default.htm,1,915,915
65.57.245.11,10/May/2005:10:58:27,/eaglefarm/default.htm,1,917,917
squid2.citec.com.au,10/May/2005:13:01:45,/eaglefarm/default.htm,1,922,922
surtek.lnk.telstra.n,10/May/2005:13:39:09,/eaglefarm/default.htm,1,927,927
proxy2-mercury.net.q,10/May/2005:13:51:14,/eaglefarm/default.htm,1,928,928
cpe-60-231-39-56.qld,10/May/2005:15:16:35,/eaglefarm/default.htm,1,938,938
bri-pow-pr3.tpgi.com,10/May/2005:15:20:17,/eaglefarm/default.htm,1,939,939
cpe-138-130-246-19.q,10/May/2005:16:29:11,/eaglefarm/default.htm,1,943,943
cpe-138-130-222-62.q,10/May/2005:16:37:21,/eaglefarm/default.htm,1,944,944
cpe-138-130-222-62.q,10/May/2005:16:38:19,/eaglefarm/default.htm,7,944,944
cpe-138-130-222-62.q,10/May/2005:16:40:12,/eaglefarm/default.htm,9,944,944
dione.cc.uq.edu.au,10/May/2005:16:52:01,/eaglefarm/default.htm,1,945,945
cpe-60-231-85-18.qld,10/May/2005:17:14:29,/eaglefarm/default.htm,1,946,946
c210-49-24-254.fitzg,10/May/2005:17:55:22,/eaglefarm/default.htm,1,948,948
c210-49-24-254.fitzg,10/May/2005:17:56:58,/eaglefarm/default.htm,13,948,948
cpe-203-45-190-105.q,10/May/2005:19:06:21,/eaglefarm/default.htm,1,950,950
cpe-203-45-190-105.q,10/May/2005:19:08:10,/eaglefarm/default.htm,7,950,950
cor5-ppp2085.for.dsl,10/May/2005:20:20:33,/eaglefarm/default.htm,1,953,953
cor5-ppp2085.for.dsl,10/May/2005:20:22:29,/eaglefarm/default.htm,11,953,953
cpe-60-231-147-146.q,10/May/2005:20:54:17,/eaglefarm/default.htm,1,954,954
cpe-60-231-147-146.q,10/May/2005:20:56:00,/eaglefarm/default.htm,12,954,954
203-173-23-22.dyn.ii,10/May/2005:21:36:52,/eaglefarm/default.htm,1,956,956
220-245-55-130-qld.t,11/May/2005:09:20:50,/eaglefarm/default.htm,13,959,959
cpe-203-45-223-227.q,11/May/2005:10:22:27,/eaglefarm/default.htm,1,960,960
cpe-203-45-223-227.q,11/May/2005:10:23:14,/eaglefarm/default.htm,10,960,960
210-18-214-5.cust.ie,11/May/2005:11:09:00,/eaglefarm/default.htm,1,961,961
210-18-214-5.cust.ie,11/May/2005:11:10:18,/eaglefarm/default.htm,12,961,961
proxy4.cc.swin.edu.a,11/May/2005:11:15:35,/eaglefarm/default.htm,1,962,962
cpe-144-137-155-147.,11/May/2005:11:30:26,/eaglefarm/default.htm,1,963,963
c211-30-93-114.belrs,11/May/2005:11:40:02,/eaglefarm/default.htm,1,965,965
222-153-155-190.jets,11/May/2005:13:12:13,/eaglefarm/default.htm,1,969,969
proxy1.library.uq.ed,11/May/2005:17:44:01,/eaglefarm/default.htm,8,979,979
60-240-146-220.tpgi.,12/May/2005:09:48:45,/eaglefarm/default.htm,5,1014,1014
203.84.69.21.in-addr,16/May/2005:19:41:37,/eaglefarm/default.htm,4,1239,1239
c220-237-78-13.kelvn,16/May/2005:22:51:40,/eaglefarm/default.htm,12,1245,1245
c220-237-78-13.kelvn,17/May/2005:16:52:37,/eaglefarm/default.htm,1,1275,1275
nme-pow-pr2.tpgi.com,18/May/2005:10:32:57,/eaglefarm/default.htm,5,1297,1297
c220-237-78-13.kelvn,19/May/2005:10:13:42,/eaglefarm/default.htm,1,1351,1351
cpe000c4176caa7-cm00,19/May/2005:12:16:42,/eaglefarm/default.htm,7,1357,1357
cpe000c4176caa7-cm00,19/May/2005:12:17:10,/eaglefarm/default.htm,10,1357,1357
ctx33.caltex.com.au,19/May/2005:13:28:34,/eaglefarm/default.htm,8,1361,1361
bri-pow-pr3.tpgi.com,20/May/2005:13:19:15,/eaglefarm/default.htm,3,1412,1412
d220-236-216-55.dsl.,20/May/2005:16:53:34,/eaglefarm/default.htm,1,1425,1425
cpe-61-9-215-107.qld,21/May/2005:11:58:31,/eaglefarm/default.htm,10,1457,1457
c220-237-94-169.ipsw,23/May/2005:20:30:30,/eaglefarm/default.htm,32,1572,1572
c210-49-128-19.fitzg,24/May/2005:19:45:09,/eaglefarm/default.htm,17,1629,1629
brisinsite2.pmpdigit,25/May/2005:09:22:50,/eaglefarm/default.htm,1,1658,1658
c220-237-78-13.kelvn,25/May/2005:14:29:59,/eaglefarm/default.htm,1,1687,1687
ppp30-115.lns1.syd2.,25/May/2005:14:42:39,/eaglefarm/default.htm,1,1688,1688
220-253-105-48.tas.n,26/May/2005:16:02:07,/eaglefarm/default.htm,3,1767,1767
msnbot.msn.com,29/May/2005:17:23:49,/eaglefarm/default.htm,2,1893,1893
crawl-66-249-66-164.,04/May/2005:14:35:33,/eaglefarm/disclaimer/default.asp,1,640,640
gateway.nudgee.com,19/Apr/2005:13:49:04,/eaglefarm/fileupload,3,37,37
60-240-178-28.tpgi.c,19/Apr/2005:16:37:24,/eaglefarm/fileupload,5,45,45
114.a.001.brs.iprimu,21/Apr/2005:23:42:20,/eaglefarm/fileupload,11,152,152
210-0-71-145.nexnet.,22/Apr/2005:11:23:19,/eaglefarm/fileupload,8,177,177
210-0-71-141.nexnet.,23/Apr/2005:13:06:25,/eaglefarm/fileupload,12,222,222
210-0-71-141.nexnet.,23/Apr/2005:13:06:29,/eaglefarm/fileupload,14,222,222
cust1705.qld01.datac,23/Apr/2005:19:49:27,/eaglefarm/fileupload,20,225,225
60-240-146-75.tpgi.c,25/Apr/2005:11:38:22,/eaglefarm/fileupload,4,261,261
cpe-147-10-92-186.ql,25/Apr/2005:13:30:50,/eaglefarm/fileupload,7,263,263
cpe-60-226-86-137.ql,25/Apr/2005:23:36:17,/eaglefarm/fileupload,5,269,269
cpe-60-226-86-137.ql,26/Apr/2005:06:03:18,/eaglefarm/fileupload,1,285,285
cpe-147-10-80-62.qld,27/Apr/2005:06:38:21,/eaglefarm/fileupload,7,338,338
cpe-60-231-80-137.ql,27/Apr/2005:16:14:42,/eaglefarm/fileupload,4,370,370
abyss.brisbane.qld.g,29/Apr/2005:11:33:10,/eaglefarm/fileupload,10,474,474
visp.inabox.net,03/May/2005:13:01:15,/eaglefarm/fileupload,8,602,602
visp.inabox.net,03/May/2005:13:04:35,/eaglefarm/fileupload,14,602,602
202-124-32-38.adsl.g,04/May/2005:09:58:11,/eaglefarm/fileupload,2,630,630
client-200.106.108.1,05/May/2005:08:46:41,/eaglefarm/fileupload,10,671,671
client-200.106.108.1,05/May/2005:08:46:45,/eaglefarm/fileupload,12,671,671
60.226.12.62,05/May/2005:22:02:11,/eaglefarm/fileupload,4,710,710
bri-pow-pr3.tpgi.com,06/May/2005:13:06:15,/eaglefarm/fileupload,12,740,740
mynah0.connect.com.a,06/May/2005:13:28:12,/eaglefarm/fileupload,1,748,748
cpe-203-45-253-10.ql,07/May/2005:11:08:58,/eaglefarm/fileupload,1,806,806
107.a.004.brs.iprimu,08/May/2005:00:17:13,/eaglefarm/fileupload,11,836,836
cpe-147-10-102-79.ql,08/May/2005:19:06:25,/eaglefarm/fileupload,6,856,856
cpe-147-10-102-79.ql,08/May/2005:19:08:25,/eaglefarm/fileupload,11,856,856
cpe-147-10-102-79.ql,09/May/2005:12:58:49,/eaglefarm/fileupload,3,885,885
cpe-147-10-102-79.ql,09/May/2005:12:59:23,/eaglefarm/fileupload,4,885,885
surtek.lnk.telstra.n,10/May/2005:13:44:07,/eaglefarm/fileupload,10,927,927
cpe-138-130-246-19.q,10/May/2005:16:31:45,/eaglefarm/fileupload,13,943,943
cpe-60-231-85-18.qld,10/May/2005:17:16:23,/eaglefarm/fileupload,7,946,946
cpe-60-231-147-146.q,10/May/2005:20:55:54,/eaglefarm/fileupload,10,954,954
cpe-60-231-132-57.ql,11/May/2005:11:59:14,/eaglefarm/fileupload,11,966,966
cpe-60-231-132-57.ql,11/May/2005:12:34:21,/eaglefarm/fileupload,8,968,968
proxy1.library.uq.ed,11/May/2005:17:49:13,/eaglefarm/fileupload,2,981,981
203.84.69.21.in-addr,16/May/2005:19:42:10,/eaglefarm/fileupload,11,1239,1239
203.84.69.21.in-addr,16/May/2005:19:50:05,/eaglefarm/fileupload,15,1239,1239
dsl-202-173-188-99.q,19/May/2005:21:37:46,/eaglefarm/fileupload,10,1388,1388
visp.inabox.net,20/May/2005:16:50:04,/eaglefarm/fileupload,14,1424,1424
cpe-61-9-215-107.qld,21/May/2005:11:58:35,/eaglefarm/fileupload,11,1457,1457
c220-237-94-169.ipsw,23/May/2005:20:30:16,/eaglefarm/fileupload,26,1572,1572
cpe-144-131-212-106.,29/May/2005:12:12:32,/eaglefarm/fileupload,45,1887,1887
gateway.nudgee.com,19/Apr/2005:13:49:13,/eaglefarm/fileupload/,4,37,37
60-240-178-28.tpgi.c,19/Apr/2005:16:37:24,/eaglefarm/fileupload/,6,45,45
114.a.001.brs.iprimu,21/Apr/2005:23:42:24,/eaglefarm/fileupload/,12,152,152
210-0-71-145.nexnet.,22/Apr/2005:11:23:20,/eaglefarm/fileupload/,9,177,177
210-0-71-141.nexnet.,23/Apr/2005:13:06:26,/eaglefarm/fileupload/,13,222,222
210-0-71-141.nexnet.,23/Apr/2005:13:06:29,/eaglefarm/fileupload/,15,222,222
cust1705.qld01.datac,23/Apr/2005:19:49:27,/eaglefarm/fileupload/,21,225,225
60-240-146-75.tpgi.c,25/Apr/2005:11:38:22,/eaglefarm/fileupload/,5,261,261
cpe-147-10-92-186.ql,25/Apr/2005:13:30:50,/eaglefarm/fileupload/,8,263,263
cpe-60-226-86-137.ql,25/Apr/2005:23:36:17,/eaglefarm/fileupload/,6,269,269
cpe-60-226-86-137.ql,26/Apr/2005:06:03:18,/eaglefarm/fileupload/,2,285,285
cpe-147-10-80-62.qld,27/Apr/2005:06:38:21,/eaglefarm/fileupload/,8,338,338
cpe-60-231-80-137.ql,27/Apr/2005:16:14:42,/eaglefarm/fileupload/,5,370,370
abyss.brisbane.qld.g,29/Apr/2005:11:33:10,/eaglefarm/fileupload/,11,474,474
visp.inabox.net,03/May/2005:13:01:16,/eaglefarm/fileupload/,9,602,602
visp.inabox.net,03/May/2005:13:04:35,/eaglefarm/fileupload/,15,602,602
202-124-38-38.adsl.g,04/May/2005:09:58:11,/eaglefarm/fileupload/,1,631,631
client-200.106.108.1,05/May/2005:08:46:44,/eaglefarm/fileupload/,11,671,671
client-200.106.108.1,05/May/2005:08:46:48,/eaglefarm/fileupload/,13,671,671
client-200.106.108.1,05/May/2005:08:58:30,/eaglefarm/fileupload/,1,674,674
60.226.12.62,05/May/2005:22:02:11,/eaglefarm/fileupload/,5,710,710
bri-pow-pr3.tpgi.com,06/May/2005:13:06:16,/eaglefarm/fileupload/,13,740,740
myponga0.connect.com,06/May/2005:13:28:13,/eaglefarm/fileupload/,1,749,749
cpe-203-45-253-10.ql,07/May/2005:11:08:58,/eaglefarm/fileupload/,2,806,806
107.a.004.brs.iprimu,08/May/2005:00:17:14,/eaglefarm/fileupload/,12,836,836
cpe-147-10-102-79.ql,08/May/2005:19:06:25,/eaglefarm/fileupload/,7,856,856
cpe-147-10-102-79.ql,09/May/2005:12:43:41,/eaglefarm/fileupload/,1,882,882
cpe-147-10-102-79.ql,09/May/2005:12:57:54,/eaglefarm/fileupload/,1,885,885
cpe-147-10-102-79.ql,09/May/2005:13:30:53,/eaglefarm/fileupload/,1,887,887
surtek.lnk.telstra.n,10/May/2005:13:44:08,/eaglefarm/fileupload/,11,927,927
cpe-138-130-246-19.q,10/May/2005:16:31:45,/eaglefarm/fileupload/,14,943,943
cpe-60-231-85-18.qld,10/May/2005:17:16:23,/eaglefarm/fileupload/,8,946,946
cpe-60-231-147-146.q,10/May/2005:20:55:54,/eaglefarm/fileupload/,11,954,954
cpe-60-231-132-57.ql,11/May/2005:11:59:14,/eaglefarm/fileupload/,12,966,966
cpe-60-231-132-57.ql,11/May/2005:12:34:21,/eaglefarm/fileupload/,9,968,968
proxy1.library.uq.ed,11/May/2005:17:49:13,/eaglefarm/fileupload/,3,981,981
203.84.69.21.in-addr,16/May/2005:19:42:10,/eaglefarm/fileupload/,12,1239,1239
dsl-202-173-188-99.q,19/May/2005:21:37:46,/eaglefarm/fileupload/,11,1388,1388
visp.inabox.net,20/May/2005:16:50:04,/eaglefarm/fileupload/,15,1424,1424
cpe-61-9-215-107.qld,21/May/2005:11:58:36,/eaglefarm/fileupload/,12,1457,1457
c220-237-94-169.ipsw,23/May/2005:20:30:16,/eaglefarm/fileupload/,27,1572,1572
cpe-144-131-212-106.,29/May/2005:12:12:33,/eaglefarm/fileupload/,46,1887,1887
cpe-144-136-135-38.q,19/Apr/2005:10:18:52,/eaglefarm/javascript/menu.js,6,23,23
gateway.nudgee.com,19/Apr/2005:13:45:57,/eaglefarm/javascript/menu.js,2,37,37
60-240-178-28.tpgi.c,19/Apr/2005:16:36:59,/eaglefarm/javascript/menu.js,4,45,45
60-240-178-28.tpgi.c,19/Apr/2005:16:37:24,/eaglefarm/javascript/menu.js,7,45,45
60-240-178-28.tpgi.c,19/Apr/2005:16:37:50,/eaglefarm/javascript/menu.js,10,45,45
195.153.219.170,20/Apr/2005:01:01:25,/eaglefarm/javascript/menu.js,2,65,65
cpe-2032086981.bal.n,20/Apr/2005:11:49:59,/eaglefarm/javascript/menu.js,2,101,101
cpe-203-45-224-90.ql,20/Apr/2005:15:22:58,/eaglefarm/javascript/menu.js,2,106,106
203-219-141-194-qld.,20/Apr/2005:15:30:12,/eaglefarm/javascript/menu.js,2,108,108
203-219-141-194-qld.,20/Apr/2005:15:30:57,/eaglefarm/javascript/menu.js,8,108,108
smtp.virginblue.com.,21/Apr/2005:11:49:22,/eaglefarm/javascript/menu.js,4,121,121
cpe-139-168-74-42.ns,21/Apr/2005:12:27:18,/eaglefarm/javascript/menu.js,2,122,122
cpe-144-137-142-186.,21/Apr/2005:12:58:19,/eaglefarm/javascript/menu.js,3,124,124
210-0-71-149.nexnet.,21/Apr/2005:15:05:32,/eaglefarm/javascript/menu.js,2,135,135
210-0-71-149.nexnet.,21/Apr/2005:15:08:37,/eaglefarm/javascript/menu.js,10,135,135
dialup-125.26.221.20,21/Apr/2005:19:52:23,/eaglefarm/javascript/menu.js,2,144,144
cust0119.qld01.datac,21/Apr/2005:21:40:31,/eaglefarm/javascript/menu.js,2,148,148
cust0119.qld01.datac,21/Apr/2005:21:43:20,/eaglefarm/javascript/menu.js,8,148,148
114.a.001.brs.iprimu,21/Apr/2005:23:41:22,/eaglefarm/javascript/menu.js,6,152,152
203-206-18-174.dyn.i,22/Apr/2005:08:07:22,/eaglefarm/javascript/menu.js,2,158,158
210-0-71-149.nexnet.,22/Apr/2005:11:19:05,/eaglefarm/javascript/menu.js,4,172,172
210-0-71-145.nexnet.,22/Apr/2005:11:19:43,/eaglefarm/javascript/menu.js,1,175,175
210-0-71-145.nexnet.,22/Apr/2005:11:23:01,/eaglefarm/javascript/menu.js,6,177,177
210-0-71-149.nexnet.,22/Apr/2005:11:24:46,/eaglefarm/javascript/menu.js,2,178,178
210-0-71-149.nexnet.,22/Apr/2005:11:34:14,/eaglefarm/javascript/menu.js,3,182,182
smtp.virginblue.com.,22/Apr/2005:12:00:07,/eaglefarm/javascript/menu.js,3,183,183
144.135.7.65,22/Apr/2005:13:01:30,/eaglefarm/javascript/menu.js,2,185,185
210-0-71-141.nexnet.,22/Apr/2005:13:54:43,/eaglefarm/javascript/menu.js,8,187,187
210-0-71-141.nexnet.,22/Apr/2005:13:56:26,/eaglefarm/javascript/menu.js,12,187,187
smtp.virginblue.com.,22/Apr/2005:16:27:00,/eaglefarm/javascript/menu.js,4,190,190
c210-49-70-237.ipswc,22/Apr/2005:19:31:04,/eaglefarm/javascript/menu.js,2,193,193
c210-49-70-237.ipswc,22/Apr/2005:19:31:10,/eaglefarm/javascript/menu.js,5,193,193
c210-49-70-237.ipswc,22/Apr/2005:19:31:20,/eaglefarm/javascript/menu.js,8,193,193
c210-49-70-237.ipswc,22/Apr/2005:19:31:22,/eaglefarm/javascript/menu.js,10,193,193
cpe-203-45-149-96.ql,23/Apr/2005:08:31:41,/eaglefarm/javascript/menu.js,5,216,216
210-0-71-141.nexnet.,23/Apr/2005:12:59:26,/eaglefarm/javascript/menu.js,5,222,222
210-0-71-141.nexnet.,23/Apr/2005:13:00:23,/eaglefarm/javascript/menu.js,11,222,222
cust1705.qld01.datac,23/Apr/2005:19:43:21,/eaglefarm/javascript/menu.js,10,225,225
d220-237-199-183.dsl,23/Apr/2005:20:38:45,/eaglefarm/javascript/menu.js,6,226,226
cpe-147-10-109-30.ql,24/Apr/2005:08:17:42,/eaglefarm/javascript/menu.js,1,238,238
syd_ca01,24/Apr/2005:20:57:04,/eaglefarm/javascript/menu.js,2,254,254
d220-236-65-239.dsl.,25/Apr/2005:00:24:22,/eaglefarm/javascript/menu.js,2,256,256
d220-236-65-239.dsl.,25/Apr/2005:00:24:35,/eaglefarm/javascript/menu.js,5,256,256
60-240-146-75.tpgi.c,25/Apr/2005:11:37:22,/eaglefarm/javascript/menu.js,2,261,261
cpe-147-10-92-186.ql,25/Apr/2005:13:26:59,/eaglefarm/javascript/menu.js,2,263,263
cpe-147-10-92-186.ql,25/Apr/2005:13:30:51,/eaglefarm/javascript/menu.js,9,263,263
